,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBuilt_Sold
1090,4.51085950651685,RL,4.110873864173311,9.053101595549691,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,1.3862943611198906,1.6094379124341003,7.576097340623111,7.576097340623111,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,Slab,0,0,,,0.0,,0.0,0.0,0.0,Wall,2,N,FuseA,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,3,1.9459101490553132,Typ,0.0,0,Detchd,7.59488438721652,Unf,1.0986122886681098,5.993961427306569,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.605890001053122,WD,Normal,0.02979266043001072
1091,5.081404364984463,FV,3.2188758248682006,7.6783263565068856,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,2.0794415416798357,1.791759469228055,7.600902459542082,7.601402334583733,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.3612921657094255,4,3,PConc,4,3,No,BLQ,6.236369590203704,Unf,0.0,4.51085950651685,6.398594934535208,GasA,5,Y,SBrkr,6.437751649736401,6.444131256700441,0.0,7.133295954896068,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,4,1.6094379124341003,Typ,0.0,0,Detchd,7.600902459542082,Unf,1.0986122886681098,6.137727054086234,3,3,Y,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,,,,0.0,1.3862943611198906,7.605392364814935,WD,Normal,0.004489905272852646
1092,3.9318256327243257,RL,4.110873864173311,9.036106025364846,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,1.9459101490553132,1.791759469228055,7.563200592358071,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,No,Rec,6.049733455231958,Unf,0.0,6.63200177739563,7.074963197966044,GasA,2,Y,SBrkr,7.237778191923443,5.720311776607412,0.0,7.43543801981455,0.0,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,3,2.0794415416798357,Typ,0.6931471805599453,4,Detchd,7.563200592358071,Unf,1.0986122886681098,6.3578422665081,3,3,Y,5.8377304471659395,0.0,4.859812404361672,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.605392364814935,WD,Normal,0.042191772456863674
1093,3.044522437723423,RL,4.276666119016055,9.130322663990151,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,1.791759469228055,2.1972245773362196,7.583756300707112,7.6004023345004,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.117993812416755,3,3,CBlock,3,3,Mn,GLQ,6.495265555937008,Unf,0.0,5.318119993844216,6.762729506931879,GasA,4,Y,SBrkr,7.0909098220799835,0.0,0.0,7.0909098220799835,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,4,1.9459101490553132,Typ,0.0,0,Detchd,7.589841512182657,Unf,1.0986122886681098,6.785587645007929,3,3,Y,0.0,4.174387269895637,0.0,0.0,0.0,0.0,,MnPrv,,0.0,2.3978952727983707,7.604396348796338,WD,Normal,0.02064004808922615
1094,3.044522437723423,RL,4.31748811353631,8.677439540558334,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.579167967396076,7.601402334583733,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,5.517452896464707,Rec,5.484796933490655,6.1070228877422545,6.842683282238422,GasA,5,Y,SBrkr,6.842683282238422,0.0,0.0,6.842683282238422,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.6094379124341003,Typ,0.0,0,Attchd,7.579167967396076,Fin,0.6931471805599453,5.733341276897746,3,3,Y,0.0,0.0,4.394449154672439,0.0,5.081404364984463,0.0,,,,0.0,1.791759469228055,7.606387389772652,WD,Normal,0.02721942237657604
1095,3.044522437723423,RL,4.3694478524670215,9.139703292376742,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.9459101490553132,1.791759469228055,7.604396348796338,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,3.2188758248682006,Unf,0.0,7.1631723908466425,7.181591944611865,GasA,4,Y,SBrkr,7.181591944611865,0.0,0.0,7.181591944611865,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,1.9459101490553132,Typ,0.6931471805599453,4,Attchd,7.604396348796338,RFn,1.0986122886681098,6.089044875446846,3,3,Y,0.0,3.1354942159291497,0.0,0.0,0.0,0.0,,,,0.0,1.3862943611198906,7.60489448081162,WD,Normal,0.0004981320152817048
1096,4.2626798770413155,RM,4.110873864173311,8.836809882398365,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,1.9459101490553132,2.0794415416798357,7.557472901614746,7.604396348796338,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,No,Unf,0.0,Unf,0.0,6.529418838262226,6.529418838262226,GasA,3,Y,SBrkr,6.651571873589727,6.368187186350492,0.0,7.212294468500341,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,Typ,0.0,0,,7.590404248557538,,0.0,0.0,0,0,Y,4.919980925828125,0.0,4.7535901911063645,0.0,0.0,0.0,,,,0.0,1.3862943611198906,7.60489448081162,WD,Normal,0.04742157919687351
1097,4.795790545596741,RL,4.2528542323239575,8.215276958936633,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,2.1972245773362196,1.791759469228055,7.594381242551817,7.594381242551817,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,No,Unf,0.0,Unf,0.0,6.980075940561763,6.980075940561763,GasA,5,Y,SBrkr,6.9930151229329605,0.0,0.0,6.9930151229329605,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,4,1.791759469228055,Typ,0.0,0,Attchd,7.59488438721652,RFn,1.0986122886681098,6.135564891081739,3,3,Y,0.0,4.31748811353631,4.927253685157205,0.0,0.0,0.0,,,,0.0,2.3978952727983707,7.60489448081162,WD,Normal,0.010513238259802549
1098,3.9318256327243257,RM,3.9318256327243257,8.699681400989514,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,1.6094379124341003,1.9459101490553132,7.5688956634069955,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,BLQ,6.511745329644728,Unf,0.0,0.0,6.511745329644728,GasA,3,Y,SBrkr,6.630683385642372,6.342121418721152,0.0,7.1891677384203225,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.0,0,Detchd,7.5688956634069955,Unf,0.6931471805599453,5.484796933490655,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.605890001053122,WD,Normal,0.03699433764612614
1099,3.044522437723423,RL,4.418840607796598,9.382695764458287,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,2.0794415416798357,1.791759469228055,7.590346945602565,7.590346945602565,Gable,CompShg,Plywood,Plywood,BrkFace,5.332718793265369,3,3,CBlock,4,3,No,ALQ,6.558197802812269,Unf,0.0,6.342121418721152,7.148345743900068,GasA,3,Y,SBrkr,7.379008127628304,0.0,0.0,7.379008127628304,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,Typ,0.6931471805599453,3,Attchd,7.590346945602565,RFn,1.0986122886681098,6.171700597410915,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.6094379124341003,7.605890001053122,COD,Abnorml,0.015543055450556231
1100,3.4339872044851463,RL,4.110873864173311,9.036106025364846,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,1.0986122886681098,1.791759469228055,7.560601162768557,7.576097340623111,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,No,Rec,5.673323267171493,Unf,0.0,0.0,5.673323267171493,GasA,3,N,FuseF,6.0844994130751715,0.0,0.0,6.0844994130751715,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2,1.3862943611198906,Typ,0.0,0,Detchd,7.565793282428515,Unf,0.6931471805599453,5.5093883366279774,3,3,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.6931471805599453,7.605890001053122,WD,Normal,0.04528883828456465
1101,3.044522437723423,RL,4.127134385045092,9.18594521514146,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,1.791759469228055,7.586803535162581,7.586803535162581,Gable,CompShg,HdBoard,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,6.023447592961033,LwQ,5.662960480135946,5.529429087511423,6.85751406254539,GasA,3,Y,SBrkr,6.85751406254539,0.0,0.0,6.85751406254539,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.791759469228055,Typ,0.0,0,Detchd,7.591861714889934,Unf,0.6931471805599453,5.638354669333745,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.60489448081162,WD,Normal,0.018090945649039014
1102,3.044522437723423,RL,4.2626798770413155,8.853808274977197,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.581209826196346,7.602401335665818,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,3.828641396489095,3,3,CBlock,3,3,No,Rec,6.3784261836515865,Unf,0.0,6.0473721790462776,6.918695219020472,GasA,5,Y,SBrkr,7.034387929915503,0.0,0.0,7.034387929915503,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,Typ,0.0,0,Attchd,7.581209826196346,RFn,0.6931471805599453,5.541263545158426,3,3,Y,0.0,2.833213344056216,0.0,0.0,0.0,0.0,,MnWw,,0.0,1.6094379124341003,7.60489448081162,WD,Family,0.02368465461527336
1103,3.044522437723423,RL,4.382026634673881,9.09504174761272,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,1.9459101490553132,7.580699752224563,7.580699752224563,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,Mn,ALQ,6.486160788944089,Unf,0.0,0.0,6.486160788944089,GasA,5,Y,SBrkr,7.085901464365611,0.0,0.0,7.085901464365611,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.6931471805599453,2,BuiltIn,7.578145472419466,Fin,1.0986122886681098,6.29156913955832,3,3,Y,0.0,0.0,5.262690188904886,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.604396348796338,WD,Normal,0.023696596571775252
1104,5.081404364984463,RM,3.2188758248682006,7.6093665379542115,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,1.791759469228055,1.791759469228055,7.58629630715272,7.58629630715272,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.720311776607412,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,6.447305862541213,6.447305862541213,GasA,3,Y,SBrkr,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.0,0,Detchd,7.58629630715272,Unf,1.0986122886681098,6.089044875446846,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.6094379124341003,7.60489448081162,WD,Normal,0.018598173658899597
1105,4.110873864173311,RL,4.59511985013459,9.413852481341165,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,2.1972245773362196,1.791759469228055,7.598399329323964,7.59890045687141,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.8944028342648505,4,3,PConc,5,3,Av,GLQ,6.940222469119639,Unf,0.0,6.068425588244111,7.288927694521257,GasA,5,Y,SBrkr,7.313886831633462,7.023758954738443,0.0,7.872073979866873,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.302585092994046,Typ,1.0986122886681098,3,Attchd,7.598399329323964,RFn,1.0986122886681098,6.569481420414296,3,3,Y,5.231108616854587,3.4965075614664802,0.0,0.0,0.0,0.0,,,,0.0,1.6094379124341003,7.606387389772652,WD,Normal,0.00798806044868794
1106,3.044522437723423,RL,4.74493212836325,9.245514446983837,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,2.0794415416798357,1.791759469228055,7.596392304064196,7.596894438144544,Hip,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,Mn,GLQ,6.6052979209482015,Unf,0.0,5.153291594497779,6.814542897259958,GasA,4,Y,SBrkr,7.274479558773871,0.0,0.0,7.274479558773871,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,1.9459101490553132,Typ,0.6931471805599453,3,Attchd,7.596392304064196,Fin,1.0986122886681098,6.579251212010101,3,3,Y,0.0,5.501258210544727,0.0,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.60489448081162,WD,Normal,0.008502176747423817
1107,4.110873864173311,RL,5.1298987149230735,10.05440443785299,Pave,,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2.0794415416798357,1.791759469228055,7.604396348796338,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,No,Unf,0.0,Unf,0.0,6.767343125265392,6.767343125265392,GasA,5,Y,SBrkr,6.78897174299217,7.034387929915503,0.0,7.611842399580417,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.302585092994046,Typ,0.6931471805599453,4,BuiltIn,7.604396348796338,RFn,1.0986122886681098,6.0473721790462776,3,3,Y,0.0,4.61512051684126,0.0,0.0,0.0,0.0,,,,0.0,2.302585092994046,7.604396348796338,New,Partial,0.0
1108,4.110873864173311,RL,4.2528542323239575,8.99516499031115,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,1.791759469228055,7.601402334583733,7.601402334583733,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,6.829793737512425,6.829793737512425,GasA,5,Y,SBrkr,6.855408798609928,6.610696044717759,0.0,7.43307534889858,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,Typ,0.6931471805599453,3,Attchd,7.601402334583733,RFn,1.0986122886681098,6.139884552226255,3,3,Y,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,,,,0.0,2.4849066497880004,7.60489448081162,WD,Abnorml,0.0034921462278862947
1109,3.044522437723423,RL,4.68213122712422,9.338117741918008,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.1972245773362196,1.791759469228055,7.60339933974067,7.603897968521881,Gable,CompShg,MetalSd,MetalSd,Stone,3.7612001156935624,4,3,PConc,5,3,Mn,GLQ,6.946975992135418,Unf,0.0,6.682108597449809,7.515889085215125,GasA,5,Y,SBrkr,7.515889085215125,0.0,0.0,7.515889085215125,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,Typ,0.6931471805599453,4,Attchd,7.60339933974067,Fin,1.3862943611198906,6.760414691083428,3,3,Y,4.836281906951478,5.225746673713202,0.0,0.0,0.0,0.0,,,,0.0,1.3862943611198906,7.605890001053122,WD,Normal,0.002490661312451792
1110,4.110873864173311,RL,4.2528542323239575,8.987321812850125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,1.791759469228055,7.59890045687141,7.599401333415815,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,No,GLQ,5.393627546352362,Unf,0.0,6.318968113746434,6.651571873589727,GasA,4,Y,SBrkr,6.651571873589727,6.786716950605081,0.0,7.413970290190444,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,Typ,0.6931471805599453,3,Attchd,7.59890045687141,Fin,1.0986122886681098,6.068425588244111,3,3,Y,5.41610040220442,4.442651256490317,0.0,0.0,0.0,0.0,,,,0.0,1.9459101490553132,7.605392364814935,WD,Normal,0.006491907943525277
1111,4.110873864173311,RL,4.394449154672439,9.257319373170178,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,2.0794415416798357,1.9459101490553132,7.589335823170617,7.589335823170617,Hip,CompShg,Plywood,Plywood,BrkFace,6.493753839851686,3,3,CBlock,3,3,No,ALQ,6.0014148779611505,Unf,0.0,5.993961427306569,6.6895992691789665,GasA,3,Y,SBrkr,7.002155954403621,6.7650389767805414,0.0,7.583247524303362,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,Typ,0.6931471805599453,4,Attchd,7.589335823170617,RFn,1.0986122886681098,6.182084906716632,3,3,Y,0.0,4.248495242049359,0.0,0.0,0.0,0.0,,,,0.0,2.302585092994046,7.605392364814935,WD,Normal,0.01605654164431769
1112,3.044522437723423,RL,4.30406509320417,8.867990898182093,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.579678823090456,7.579678823090456,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,No,GLQ,6.5638555265321274,Unf,0.0,4.6913478822291435,6.705639094860003,GasA,3,Y,FuseA,6.705639094860003,0.0,0.0,6.705639094860003,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,Typ,0.0,0,Detchd,7.579678823090456,Unf,0.6931471805599453,5.733341276897746,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.604396348796338,WD,Normal,0.02471752570588226
1113,3.044522437723423,RL,4.204692619390966,9.096499555552423,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.577633832602728,7.604396348796338,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,BLQ,6.467698726104354,Unf,0.0,5.902633333401366,6.9167150203536085,GasA,4,Y,SBrkr,6.9167150203536085,0.0,0.0,6.9167150203536085,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,4,1.9459101490553132,Typ,0.0,0,Attchd,7.577633832602728,Unf,0.6931471805599453,5.484796933490655,3,3,Y,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.60489448081162,WD,Normal,0.027260648208891958
1114,3.044522437723423,RL,4.51085950651685,8.594339400592892,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.578145472419466,7.601402334583733,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,Rec,6.030685260261263,Unf,0.0,6.037870919922137,6.726233402358747,GasA,5,Y,SBrkr,6.726233402358747,0.0,0.0,6.726233402358747,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,4,1.6094379124341003,Typ,0.0,0,Detchd,7.578656850594762,Unf,0.6931471805599453,5.7899601708972535,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,2.1972245773362196,7.604396348796338,WD,Normal,0.026250876376871624
1115,3.044522437723423,RL,4.543294782270004,9.399803036921504,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.1972245773362196,1.791759469228055,7.60489448081162,7.60489448081162,Hip,CompShg,VinylSd,VinylSd,Stone,5.796057750765372,4,3,PConc,5,3,No,GLQ,6.912742820493176,Unf,0.0,6.594413459749778,7.45876269238096,GasA,5,Y,SBrkr,7.45876269238096,0.0,0.0,7.45876269238096,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,5,2.0794415416798357,Typ,0.6931471805599453,4,Attchd,7.60489448081162,RFn,1.3862943611198906,6.834108738813838,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.4849066497880004,7.60489448081162,New,Partial,0.0
1116,4.394449154672439,RL,4.2528542323239575,8.955577146281511,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,2.1972245773362196,1.791759469228055,7.602401335665818,7.602401335665818,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,5.869296913133774,Unf,0.0,4.02535169073515,6.013715156042802,GasA,5,Y,SBrkr,6.659293919683638,6.46302945692067,0.0,7.258412150595307,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,Typ,0.6931471805599453,3,BuiltIn,7.602401335665818,Fin,1.0986122886681098,6.269096283706261,3,3,Y,4.795790545596741,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.3862943611198906,7.605890001053122,WD,Normal,0.0034886653873034135
1117,3.044522437723423,RL,4.060443010546419,9.186559843310778,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.584773077612199,7.602900462204755,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,6.555356891810665,Unf,0.0,5.262690188904886,6.796823718274855,GasA,5,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,4,1.791759469228055,Typ,0.0,0,Attchd,7.584773077612199,RFn,1.0986122886681098,6.111467339502679,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.791759469228055,7.605392364814935,WD,Normal,0.020619287202736203
1118,4.394449154672439,RL,4.454347296253507,9.53430615650521,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,1.791759469228055,1.9459101490553132,7.580189417944541,7.59488438721652,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,Unf,0.0,Unf,0.0,6.280395838960195,6.280395838960195,GasA,3,Y,SBrkr,6.92951677076365,6.364750756851911,0.0,7.379008127628304,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Min2,0.0,0,BuiltIn,7.580189417944541,RFn,0.6931471805599453,5.707110264748875,3,3,Y,5.638354669333745,3.5553480614894135,0.0,0.0,0.0,0.0,,,,0.0,2.5649493574615367,7.605392364814935,WD,Normal,0.025202946870393816
1119,3.044522437723423,RL,4.2626798770413155,8.93075873555827,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,1.791759469228055,7.580699752224563,7.580699752224563,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,5.91350300563827,Unf,0.0,6.51025834052315,6.947937068614969,GasA,3,Y,FuseA,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,Typ,0.0,0,Attchd,7.580699752224563,RFn,0.6931471805599453,5.659482215759621,3,3,Y,4.948759890378168,0.0,5.53338948872752,0.0,0.0,0.0,,GdWo,,0.0,2.0794415416798357,7.604396348796338,WD,Normal,0.023696596571775252
1120,3.4339872044851463,RM,4.0943445622221,9.019664010799474,Pave,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1.9459101490553132,1.791759469228055,7.560601162768557,7.576097340623111,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,6.920671504248683,6.920671504248683,GasA,3,Y,FuseA,6.920671504248683,0.0,0.0,6.920671504248683,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,Typ,0.6931471805599453,4,Detchd,7.560601162768557,Unf,0.6931471805599453,5.733341276897746,3,3,Y,0.0,3.1354942159291497,4.727387818712341,0.0,0.0,0.0,,MnPrv,,0.0,1.791759469228055,7.60489448081162,WD,Normal,0.04429331804306269
1121,3.044522437723423,RL,4.442651256490317,9.218804450388312,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.0794415416798357,1.791759469228055,7.603897968521881,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.2832037287379885,4,3,PConc,4,3,Av,GLQ,3.2188758248682006,Unf,0.0,7.332369205929062,7.347943823148687,GasA,5,Y,SBrkr,7.347943823148687,0.0,0.0,7.347943823148687,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,Typ,0.0,0,Attchd,7.603897968521881,RFn,1.3862943611198906,6.663132695990803,3,3,Y,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0.0,,,,0.0,2.0794415416798357,7.604396348796338,New,Partial,0.0004983802744567001
